media_file,annotator,start,end,label
24fc,Gold,74940,77480,MUR;V+HM;1
24fc,Gold,77910,79280,SR;V+HM;1
24fc,Gold,106290,108381,MUR;FG;1
24fc,Gold,108780,109505,SR;;0
24fc,Gold,117405,119790,MUR;FG;1
24fc,Gold,120749,122276,SR;FG;1
24fc,Gold,123100,126138,SR;V+FG+HM;1
24fc,Gold,127663,129709,SR;FG;2
24fc,Gold,143690,144410,SR;V+HM;1
24fc,Gold,144923,145458,SR;FG;1
24fc,Gold,155710,157001,SR;V+HM;1
24fc,Gold,160040,163598,SR;V+FG;1
24fc,Gold,174360,175005,SR;FG+HM;1
24fc,Gold,182254,183005,B;V;1
24fc,Gold,186280,188449,SR;V+FG+HM;1
24fc,Gold,193842,194290,SR;;0
24fc,Gold,203097,204801,B;V+FG;2
24fc,Gold,210860,212920,SR;V+FG+HM;1
24fc,Gold,220105,221482,SR;FG+HM;1
24fc,Gold,224355,226758,MUR;FG+HM;1
24fc,Gold,227295,229443,SR;FG+HM;1
24fc,Gold,57570,59640,SR;FG+HM;1
24fc,Gold,59710,61210,MUR;;0
24fc,Gold,152270,152750,ISR;FG;1
24fc,Gold,170400,170750,P;FG;0
24fc,Gold,207070,207370,B;FG;1
24fc,Gold,215000,216780,MUR;FG;1
24fc,Gold,2875,3508,B;V+FG;1
24fc,Gold,4844,7367,SR;FG+HM;1
24fc,Gold,11164,11454,;;0
24fc,Gold,13454,14672,SR;FG+HM;1
24fc,Gold,15300,19590,MUR;HM;1
24fc,Gold,21116,23640,ISR;FG;1
24fc,Gold,27519,28292,ISR;HM;1
24fc,Gold,38488,40872,ISR;;0
24fc,Gold,43008,48371,MUR;V+FG+HM;1
24fc,Gold,53080,55680,MUR;HM;1
24fc,Gold,63770,64990,MUR;FG+HM;1
24fc,Gold,80110,81613,MUR;FG+HM;1
24fc,Gold,85920,87250,SR+B;FG;1
24fc,Gold,87970,90300,SR+B;FG;1
24fc,Gold,92215,95259,MUR;FG;1
24fc,Gold,97770,100464,SR+B;FG+HM;1
24fc,Gold,101800,102476,B;V+FG;1
24fc,Gold,102820,105173,MUR;FG;1
24fc,Gold,111410,113440,SR+B;FG;2
24fc,Gold,114505,116197,MUR;FG;1
24fc,Gold,130635,132729,SR;FG;1
24fc,Gold,135162,136025,SR;;0
24fc,Gold,138122,141011,SR;FG;1
24fc,Gold,148530,149691,SR+P;FG;1
24fc,Gold,153980,154967,SR;FG;1
24fc,Gold,158305,158995,SR;FG;1
24fc,Gold,164015,165242,MUR;FG;1
24fc,Gold,167285,169708,MUR;FG+HM;2
24fc,Gold,171235,173645,MUR;FG;1
24fc,Gold,175860,178108,SR;FG;1
24fc,Gold,189500,189949,B;;0
24fc,Gold,191240,191770,SR;;0
24fc,Gold,195010,196917,ISR;FG;1
24fc,Gold,197495,198856,SR;FG;1
24fc,Gold,207890,210171,MUR;FG;1
24fc,Gold,217360,218832,MUR;HM;1
25m,Gold,1526,3050,ISR;V+FG;3
25m,Gold,4500,8180,B;FG+HM;3
25m,Gold,9067,10750,ISR;FG;3
25m,Gold,12083,19170,B;V+FG;3
25m,Gold,27710,28500,B;FG;2
25m,Gold,29340,31640,B;FG+HM;3
25m,Gold,36160,36920,ISR;FG;3
25m,Gold,37471,38510,B;V+FG;1
25m,Gold,39270,39590,B;;2
25m,Gold,42720,43400,B;V+FG;2
25m,Gold,43820,45010,ISR;V+FG;3
25m,Gold,45540,46540,B;V+FG;2
25m,Gold,47010,50790,B;V+FG+HM;3
25m,Gold,52300,55650,ISR;FG+HM;2
25m,Gold,63280,64000,;V;2
25m,Gold,64205,66465,B;FG;2
25m,Gold,66700,67860,B;FG;2
25m,Gold,68360,68880,B;V+FG;3
25m,Gold,69238,71280,B;V+FG;2
25m,Gold,74187,77080,B;V+FG+HM;3
25m,Gold,80808,81770,B;FG+HM;3
25m,Gold,82960,84560,B;FG;1
25m,Gold,84935,90570,B;V+FG+HM;3
25m,Gold,92290,93030,P;FG;2
25m,Gold,93390,94380,B;FG+HM;2
25m,Gold,95000,99220,B;V+FG+HM;3
25m,Gold,99604,100330,P;V+FG;2
25m,Gold,103238,104160,ISR;FG;1
25m,Gold,104710,105780,P;V+FG;2
25m,Gold,107120,107690,P;FG;2
25m,Gold,110378,111625,ISR;V+FG;2
25m,Gold,111872,113460,B;V+FG;2
25m,Gold,113800,115450,B;V+FG;2
25m,Gold,117880,118480,ISR;FG;3
25m,Gold,119005,119955,B;V+FG;3
25m,Gold,120600,121590,B;FG;2
25m,Gold,122980,124470,B;V+FG;2
25m,Gold,125765,127900,B;V+FG;2
25m,Gold,135420,136020,;V;2
25m,Gold,136859,138440,ISR;V+FG;1
25m,Gold,139016,139780,ISR;V;2
25m,Gold,140936,142700,B;V+FG;2
25m,Gold,142800,143340,B;V+FG;1
25m,Gold,149451,149681,ISR;FG;1
25m,Gold,150050,150720,;V;2
25m,Gold,156590,159050,ISR;FG;2
25m,Gold,159586,161360,B;V+FG;2
25m,Gold,161821,163400,B;V;2
25m,Gold,163906,166560,B;V+FG+HM;3
25m,Gold,166863,168120,B;V+FG;2
25m,Gold,169460,170270,B;V+FG;2
25m,Gold,170640,172523,B;V+FG+HM;2
25m,Gold,175850,176260,B;;2
25m,Gold,178040,179200,ISR;FG;2
25m,Gold,179965,180430,P;;0
25m,Gold,181630,183860,B;FG+HM;3
25m,Gold,184150,185660,B;FG+HM;3
25m,Gold,187170,187740,B;FG;0
25m,Gold,188013,189640,B;V;3
25m,Gold,190340,192300,B;V+FG;3
25m,Gold,193158,194870,B;FG+HM;3
25m,Gold,197960,199400,P;FG;2
25m,Gold,200510,203850,ISR;FG;2
25m,Gold,204340,207940,B;V+FG+HM;3
25m,Gold,208720,209650,ISR;V+FG;3
25m,Gold,215800,217100,B;V+FG;3
25m,Gold,218596,222200,B;V+FG+HM;3
25m,Gold,228800,229670,ISR;FG+HM;2
25m,Gold,230900,231820,ISR;FG;2
25m,Gold,232330,234360,ISR;FG+HM;3
25m,Gold,239932,240720,B;FG;2
25m,Gold,241060,241720,B;;2
25m,Gold,242680,243250,ISR;FG;1
25m,Gold,243935,244880,ISR;V+FG;2
25m,Gold,247920,248330,P;FG;1
25m,Gold,249000,249755,P;FG+HM;0
25m,Gold,250029,251280,B;FG+HM;3
25m,Gold,251880,256186,ISR;V+FG+HM;3
25m,Gold,77500,79010,ISR;V+FG+HM;2
25m,Gold,79280,80110,ISR;V+FG+HM;2
25m,Gold,128350,129210,B;FG;2
25m,Gold,129750,131540,ISR+B;V+FG+HM;2
25m,Gold,132120,132500,B;FG;2
25m,Gold,133780,133990,ISR;FG;1
25m,Gold,224403,225340,ISR+B;V+FG;1
25m,Gold,225744,226608,ISR+B;V+FG;2
25m,Gold,3200,4280,ISR;V+FG;2
25m,Gold,20930,26670,ISR+B;V+FG;2
25m,Gold,33440,33720,ISR+B;V+FG;2
25m,Gold,34060,36005,ISR+B;V+FG;2
25m,Gold,56660,59840,ISR+MUR;FG;2
25m,Gold,60930,62530,ISR+B;V+FG;2
25m,Gold,71500,72360,B;V;1
25m,Gold,90900,91785,MUR;FG;1
25m,Gold,100560,102920,ISR+B;V+FG+HM;2
25m,Gold,107940,109880,ISR+B;V+FG+HM;2
25m,Gold,145000,147200,ISR+B;V+FG;2
25m,Gold,147940,148770,ISR;FG;2
25m,Gold,154561,155680,ISR+B;FG;2
25m,Gold,168400,169290,ISR+B;V;2
25m,Gold,186210,186750,B;V;2
25m,Gold,195425,196090,ISR+B;V+FG;2
25m,Gold,211020,213503,ISR+B;V+FG+HM;2
25m,Gold,230081,230417,;;0
25m,Gold,236110,236870,ISR+B;FG;1
25m,Gold,238860,239610,ISR+B;FG;1
25m,Gold,245259,245970,SR;FG;1
34m,Gold,11220,11770,B;;0
34m,Gold,15260,16330,SR;;1
34m,Gold,18010,18590,P;FG;1
34m,Gold,27710,31110,SR;FG;1
34m,Gold,36760,50080,B;FG;1
34m,Gold,55100,57020,B;FG;1
34m,Gold,59240,61440,B;V+FG;0
34m,Gold,73060,73950,ISR;FG;0
34m,Gold,74320,76420,SR;;1
34m,Gold,78520,83300,SR;V+HM;1
34m,Gold,86180,91470,B;;1
34m,Gold,93590,98880,SR;ME;0
34m,Gold,113600,116250,ISR;FG;2
34m,Gold,128900,130520,ISR;FG;0
34m,Gold,130830,132340,ISR;;1
34m,Gold,136120,137140,P;;0
34m,Gold,141300,142790,B;FG;0
34m,Gold,143160,144800,ISR;FG;0
34m,Gold,145480,148120,ISR;FG;2
34m,Gold,164300,166540,SR;V;1
34m,Gold,172250,174890,;V+FG;2
34m,Gold,185600,186400,SR;;0
34m,Gold,192830,194590,P;FG;1
34m,Gold,195060,195940,B;;1
34m,Gold,196540,199660,SR;;0
34m,Gold,208080,211280,ISR;FG;0
34m,Gold,234690,236640,P;;0
34m,Gold,239530,240950,B;V+FG;1
34m,Gold,242150,242950,ISR;FG;1
34m,Gold,243660,244970,ISR;FG;1
34m,Gold,245170,246760,;V;1
34m,Gold,246870,249250,P;FG;0
34m,Gold,102140,103290,B;;0
34m,Gold,104530,106210,SR;;0
34m,Gold,106210,110340,;V;0
34m,Gold,110340,110730,ISR;;0
34m,Gold,117100,118380,MUR;;0
34m,Gold,119140,119820,B;;0
34m,Gold,138060,140210,MUR;;0
34m,Gold,149170,151180,B;V+FG;1
34m,Gold,151980,154750,MUR;;0
34m,Gold,155000,157970,P+B;;0
34m,Gold,157980,159270,SR;;0
34m,Gold,175040,176440,MUR;V;1
34m,Gold,177290,177840,B;;0
34m,Gold,212030,215450,MUR;FG;1
34m,Gold,215460,217930,ISR+B;FG;1
34m,Gold,237870,238780,ISR;;0
34m,Gold,249670,250510,B;V;1
34m,Gold,250510,252100,MUR;;0
34m,Gold,254170,257150,MUR+B;;0
34m,Gold,257860,260210,SR;V;0
34m,Gold,260290,263150,ISR+P;FG;1
34m,Gold,92620,93230,SR;V+FG;1
34m,Gold,100280,100780,ISR;FG;1
34m,Gold,121060,122230,B;;0
34m,Gold,122700,126670,B;FG;1
34m,Gold,167150,169910,B;V+FG;1
34m,Gold,171000,172200,B;V;0
34m,Gold,179580,182280,B;V+FG;1
34m,Gold,183350,184470,ISR;FG;1
34m,Gold,188140,189760,SR+P;;0
34m,Gold,201340,202720,B;V;1
34m,Gold,221790,222360,;;0
34m,Gold,228770,230270,B;;0
34m,Gold,231940,232380,B;V;1
34m,Gold,263700,267080,MUR+B;FG;2
34m,Gold,267670,271140,SR+P;FG;1
24fc,bau,102034,102476,ISR;FG;1
24fc,bau,102880,105173,MUR+SR;FG+V;1
24fc,bau,1030,2040,SR;V;1
24fc,bau,106525,107879,MUR;FG;1
24fc,bau,106525,107879,MUR;FG;1
24fc,bau,108000,108381,P;FG;1
24fc,bau,108780,109122,SR;0;0
24fc,bau,111750,112529,B;FG;1
24fc,bau,11164,11454,B;FG;1
24fc,bau,111750,112529,B;FG;1
24fc,bau,112555,113417,SR;FG;1
24fc,bau,114864,115364,ISR;0;0
24fc,bau,114864,115364,ISR;0;0
24fc,bau,117053,117340,ISR;0;0
24fc,bau,117433,119149,ISR;FG;1
24fc,bau,117433,119149,ISR;FG;1
24fc,bau,117433,119149,ISR;FG;1
24fc,bau,11854,12370,ISR;0;0
24fc,bau,120749,122276,SR;FG;1
24fc,bau,123330,126138,SR;FG+V;1
24fc,bau,126650,127020,_;V;1
24fc,bau,127035,127268,B;FG;1
24fc,bau,127663,129709,SR;FG;2
24fc,bau,129911,130045,ISR;FG;1
24fc,bau,130857,132729,SR;FG;1
24fc,bau,13454,14672,SR;FG+HM;1
24fc,bau,135162,135912,MUR;0;0
24fc,bau,136162,136359,B;FG;1
24fc,bau,138122,141011,SR;FG;1
24fc,bau,141553,142036,B;FG;1
24fc,bau,143740,144386,SR;0;0
24fc,bau,144923,145458,SR;FG;1
24fc,bau,148534,149691,SR;FG+V;1
24fc,bau,150130,150510,B;HM;1
24fc,bau,152239,152733,SR;FG;1
24fc,bau,15597,19292,MUR;HM;1
24fc,bau,154096,154967,SR;FG+V;1
24fc,bau,155879,157001,SR;V;1
24fc,bau,158327,158896,ISR;FG;1
24fc,bau,160151,163261,SR;FG+V;1
24fc,bau,160151,163261,SR;FG+V;1
24fc,bau,163429,163598,P;FG;1
24fc,bau,164067,165242,SR;FG;1
24fc,bau,165710,166430,SR;FG+HM;1
24fc,bau,167295,169708,MUR;FG+V;1
24fc,bau,170392,170799,ISR;FG;1
24fc,bau,170392,170799,ISR;FG;1
24fc,bau,171296,172598,MUR;FG;1
24fc,bau,174511,175005,SR;V;1
24fc,bau,176090,178108,SR;FG;1
24fc,bau,179640,179740,ISR;FG+HM;1
24fc,bau,179866,180738,SR;0;0
24fc,bau,182254,182714,B;V;1
24fc,bau,186307,188449,SR;FG+V;1
24fc,bau,189559,189949,B;0;0
24fc,bau,191486,191765,MUR;0;0
24fc,bau,193842,194226,SR;0;0
24fc,bau,195010,196917,SR;FG+V;1
24fc,bau,19609,19861,P;0;0
24fc,bau,197505,198856,MUR;FG;1
24fc,bau,203097,204801,B;FG+V;2
24fc,bau,204830,205180,B;FG;2
24fc,bau,207149,207308,B;NV;1
24fc,bau,208080,208358,B;FG;1
24fc,bau,208080,208358,B;FG;1
24fc,bau,210999,212920,SR;V;1
24fc,bau,21116,23038,SR+ISR;FG;1
24fc,bau,213672,213890,P;V;1
24fc,bau,215198,215372,ISR;0;0
24fc,bau,215198,215372,ISR;0;0
24fc,bau,215457,216662,MUR;FG+V;1
24fc,bau,215457,216662,MUR;FG+V;1
24fc,bau,217397,218832,MUR;NV+V;1
24fc,bau,220338,221482,SR;FG;1
24fc,bau,224423,226758,MUR;FG;1
24fc,bau,227295,229443,SR;FG;1
24fc,bau,227295,229443,SR;FG;1
24fc,bau,227295,229443,SR;FG;1
24fc,bau,26270,26590,SR;V+HM;1
24fc,bau,27519,28292,SR;FG;1 
24fc,bau,2875,3508,B;FG;1
24fc,bau,33936,34515,B;FG;1
24fc,bau,33936,34515,B;FG;1
24fc,bau,36980,37149,SR;0;0
24fc,bau,37810,37990,_;FG;2
24fc,bau,3800,3870,B;FG+HM;1
24fc,bau,38499,40872,SR;FG;1
24fc,bau,43299,45227,MUR;FG;1
24fc,bau,43299,45227,MUR;FG;1
24fc,bau,43299,45227,MUR;FG;1
24fc,bau,47837,48371,P;V;1
24fc,bau,4844,7367,SR;FG;1
24fc,bau,51677,52550,SR;0;0
24fc,bau,53121,55240,MUR;FG;1
24fc,bau,57627,59720,SR;V;1
24fc,bau,57627,59720,SR;V;1
24fc,bau,57627,59720,SR;V;1
24fc,bau,62216,62750,SR;0;0
24fc,bau,62959,63390,P;0;0
24fc,bau,63888,64990,MUR;FG;1
24fc,bau,65504,66741,B;FG;1
24fc,bau,68787,69456,SR;V;1
24fc,bau,68787,69456,SR;V;1
24fc,bau,70335,71403,SR;FG;1
24fc,bau,71970,72080,B;HM;1
24fc,bau,72885,74421,SR;FG;1
24fc,bau,75243,77364,MUR;FG+V;1
24fc,bau,78438,79184,SR;0;0
24fc,bau,79515,79811,P;FG+V;1
24fc,bau,80178,81030,MUR;FG;1
24fc,bau,80178,81030,MUR;FG;1
24fc,bau,81474,81613,ISR;0;0
24fc,bau,86453,87245,ISR;FG;1
24fc,bau,87973,90178,SR;FG;2
24fc,bau,8999,10282,SR;FG;1
24fc,bau,92215,95259,SR+ISR;FG;2
24fc,bau,98116,98996,B;FG;1
24fc,bau,98116,98996,B;FG;1
24fc,bau,99001,100464,MUR;FG;1
24ma,bau,105284,105521,SR;0;0
24ma,bau,105284,105521,SR;0;0
24ma,bau,107681,107956,B;V;0
24ma,bau,110383,110779,P;0;0
24ma,bau,113353,113840,P;V;0
24ma,bau,13680,14300,_;V;1
24ma,bau,1750,2400,P;0;0
24ma,bau,23720,24370,P;0;0
24ma,bau,2680,3480,P;0;0
24ma,bau,28060,29110,P;0;0
24ma,bau,35966,36090,B;0;0
24ma,bau,38420,38720,P;0;0
24ma,bau,4340,6940,P;0;0
24ma,bau,45390,45820,P;0;0
24ma,bau,46458,46837,P;0;0
24ma,bau,50881,51494,B;0;0
24ma,bau,50881,51494,B;0;0
24ma,bau,54929,55743,B;0;0
24ma,bau,62066,62742,B;0;0
24ma,bau,66248,66663,"B,0;0"
24ma,bau,67380,68159,P;0;0
24ma,bau,69606,69933,B;0;0
24ma,bau,84619,85000,B;0;0
24ma,bau,91083,91565,B;0;0
24ma,bau,92221,93425,B;0;0
24ma,bau,94913,95245,B;0;0
24ma,bau,98435,98755,P;0;0
24ma,bau,98435,98755,P;0;0
24mb,bau,13200,13640,_;FG;1
24mb,bau,14320,14800,_;FG;1
24mb,bau,15800,16840,MUR;0;1
24mb,bau,17560,19160,_;FG;1
24mb,bau,17560,19160,_;FG;1
24mb,bau,20720,21200,_;FG;1
24mb,bau,23472,24000,B;FG;1
24mb,bau,2380,2560,P;0;0
24mb,bau,25240,25600,_;FG;1
24mb,bau,27496,27752,_;FG;1
24mb,bau,2800,3200,_;FG;1
24mb,bau,31284,31980,P;FG;1
24mb,bau,32190,32390,SR;FG;1
24mb,bau,33440,33800,_;FG;1
24mb,bau,34960,35560,_;FG;1
24mb,bau,37804,38244,_;FG;1
24mb,bau,3880,4120,_;FG;1
24mb,bau,41280,41880,_;FG;1
24mb,bau,43320,43720,_;FG;1
24mb,bau,45160,45340,B;0;0
24mb,bau,47420,48720,B:0:0
24mb,bau,50360,50880,_;FG;1
24mb,bau,51168,51976,MUR;FG;1
24mb,bau,54830,55140,B;0;0
24mb,bau,56760,57120,_;FG;1
24mb,bau,60560,61040,_;FG+HM;1
24mb,bau,62960,63360,_;FG;1
24mb,bau,65800,66280,_;FG;1
24mb,bau,67880,68320,_;FG;1
24mb,bau,70280,70560,_;FG;1
24mb,bau,7280,7840,_;FG;1
24mb,bau,79600,80080,_;FG;1
24mb,bau,80880,81280,_;FG;1
24mb,bau,83994,84408,_;FG;2
24mb,bau,8440,8720,_;FG;1
24mb,bau,85433,85609,ISR;FG;1
24mb,bau,85433,85609,ISR;FG;1
24mb,bau,9200,9600,_;FG;1
25m,bau,100608,102821,ISR;V+HM+FG;2
25m,bau,103238,103940,ISR;FG;1
25m,bau,104727,105646,ISR;V+FG;1
25m,bau,10540,10680,ISR;FG;1
25m,bau,106404,106451,B;FG;1
25m,bau,106485,106850,_;FG+HM;1
25m,bau,107191,107463,ISR;FG;1
25m,bau,107969,109229,ISR;FG+HM;2
25m,bau,107969,109229,ISR;FG+HM;2
25m,bau,109233,109859,B;FG+V;2
25m,bau,110378,111604,ISR;V+FG;2
25m,bau,111872,113280,B;V+FG;2
25m,bau,11260,11680,_;V;2
25m,bau,114179,115438,B;V+FG;2
25m,bau,116040,116440,ISR;FG;2
25m,bau,117953,118340,ISR;FG;1
25m,bau,117953,118340,ISR;FG;1
25m,bau,119089,119825,B;V+FG;1
25m,bau,119089,119825,B;V+FG;1
25m,bau,119089,119825,B;V+FG;1
25m,bau,120651,121565,B;FG;2
25m,bau,12120,13650,B;FG;2
25m,bau,12120,13650,B;FG;2
25m,bau,12120,13650,B;FG;2
25m,bau,12120,13650,B;FG;2
25m,bau,123033,124276,B;V+FG;2
25m,bau,125140,125340,B;FG;3
25m,bau,125765,127897,B;FG+V;2
25m,bau,128345,129413,B;FG+V;2
25m,bau,128345,129413,B;FG+V;2
25m,bau,129855,131344,ISR;FG+V;2
25m,bau,131940,132493,B;V+FG;1
25m,bau,133642,133829,ISR;FG;1
25m,bau,133642,133829,ISR;FG;1
25m,bau,12120,13650,B;FG;2
25m,bau,135693,135940,_;V;1
25m,bau,136859,138174,ISR;FG;1
25m,bau,139016,139574,ISR;V;1
25m,bau,140936,142549,ISR;V+FG;2
25m,bau,142800,143178,B;FG+V;1
25m,bau,142800,143178,B;FG+V;1
25m,bau,14350,15220,B;V+FG;1
25m,bau,144040,144605,_;FG+HM;1
25m,bau,145153,147102,ISR;FG;2
25m,bau,147949,148693,ISR;FG;1
25m,bau,149451,149681,ISR;FG;1
25m,bau,150072,150519,_;V;1
25m,bau,1820,3020,ISR;V+FG;3
25m,bau,154561,155629,ISR;FG+HM;1
25m,bau,15533,15556,B;FG;1
25m,bau,15533,15556,B;FG;1
25m,bau,156872,158880,ISR;FG;1
25m,bau,159586,161242,B;FFG+V;2
25m,bau,16063,19106,B;V+FG;3
25m,bau,161821,163391,B;V+FG+HM;2
25m,bau,161821,163391,B;V+FG+HM;2
25m,bau,161821,163391,B;V+FG+HM;2
25m,bau,161821,163391,B;V+FG+HM;2
25m,bau,163906,166476,B;V+FG+HM;3
25m,bau,166863,168080,B;V+FG;2
25m,bau,168412,168710,_;V;1
25m,bau,168412,168710,_;V;1
25m,bau,168715,168902,ISR;FG;1
25m,bau,169655,169953,B;FG;1
25m,bau,170765,172523,B;FG+HM+V;2
25m,bau,175872,176136,B;0;0
25m,bau,176950,177725,_;FG+HM;1
25m,bau,178110,178459,ISR;FG;1
25m,bau,179965,180408,P;0;0
25m,bau,181710,183820,B;FG+HM;3
25m,bau,184157,185642,B;HM+FG;3
25m,bau,186225,186645,_;V;2
25m,bau,187180,187740,B;FG;2
25m,bau,187608,187671,B;FG;1
25m,bau,187608,187671,B;FG;1
25m,bau,188161,189527,_;V;1
25m,bau,190485,192161,_;FG+V;2
25m,bau,19200,19665,_;V+FG+HM;1
25m,bau,193370,194813,B;GH+HM+V;3
25m,bau,195425,196051,ISR;FG;1
25m,bau,197979,199306,ISR;FG;2
25m,bau,200553,203697,ISR;FG;2
25m,bau,204847,207774,B;FG+V;3
25m,bau,208880,209565,ISR;FG;1
25m,bau,22170,26658,ISR;FG+V;3
25m,bau,211068,212366,ISR;FG;1
25m,bau,211068,212366,ISR;FG;1
25m,bau,212893,213149,P;V+FG;1
25m,bau,215275,215775,_;FG+HM;1
25m,bau,215800,217076,B;FG+HM+V;2
25m,bau,218596,222153,B;FG+V;2
25m,bau,224403,225340,ISR;V;FG;1
25m,bau,224403,225340,ISR;V;FG;1
25m,bau,225744,226608,ISR;FG;1
25m,bau,227220,227780,B;V+FG;2
25m,bau,229246,229612,ISR;FG;1
25m,bau,230081,230417,ISR;0;0
25m,bau,230961,231685,ISR;FG;1
25m,bau,232412,234114,ISR;FG;1
25m,bau,235465,236080,_;FG+HM;1
25m,bau,236430,236864,ISR;FG;1
25m,bau,238897,239344,ISR;FG;1
25m,bau,239932,240532,_;FG;1
25m,bau,241247,241532,_;0;0
25m,bau,242680,243237,ISR;FG;1
25m,bau,243935,244803,ISR;FG;1
25m,bau,245259,245795,MUR;FG;1
25m,bau,247940,248229,P;FG;1
25m,bau,247940,248229,P;FG;1
25m,bau,249025,249416,P;0;0
25m,bau,249515,249755,_;FG+HM;1
25m,bau,250029,251234,B;HM;FG;3
25m,bau,252003,256186,ISR;FG+V;2
25m,bau,27846,28164,B;FG;2
25m,bau,29358,31369,B;FG+HM;3
25m,bau,3340,4050,SR;FG;2
25m,bau,33454,33715,ISR;FG;1
25m,bau,34119,35829,ISR;FG;2
25m,bau,34119,35829,ISR;FG;2
25m,bau,35850,36005,_;FG+HM;1
25m,bau,36335,36687,ISR;FG;1
25m,bau,37471,38074,ISR;FG;1
25m,bau,39363,39443,ISR;0;0
25m,bau,40400,40770,P;V;2
25m,bau,42914,43210,B;FG;2
25m,bau,43823,44874,ISR;FG;1
25m,bau,4540,8040,B;FG+HM;3
25m,bau,45602,46380,B;FG;2
25m,bau,47045,50585,B;V+FG+HM;3
25m,bau,51720,51850,_;FG+HM;1
25m,bau,52431,55380,ISR;FG;2
25m,bau,57079,57721,ISR;FG;1
25m,bau,57079,57721,ISR;FG;1
25m,bau,58238,59829,ISR;FG;1
25m,bau,60959,62403,ISR;FG+V;2
25m,bau,63501,63820,_;V;1
25m,bau,63501,63820,_;V;1
25m,bau,63501,63820,_;V;1
25m,bau,64264,66247,B;FG;2
25m,bau,66884,67595,B;FG;2
25m,bau,68761,68820,B;FG;1
25m,bau,68761,68820,B;FG;1
25m,bau,69238,71255,B;V+FG;2
25m,bau,71527,72247,B;V;1
25m,bau,72514,72565,B;FG;1
25m,bau,74187,76859,B;FG+HM+V;3
25m,bau,77531,79025,ISR;FG+HM+V;3
25m,bau,77531,79025,ISR;FG+HM+V;3
25m,bau,79314,80038,ISR;FG+HM;2
25m,bau,80808,81732,B;FG;2
25m,bau,83000,83949,ISR;FG;1
25m,bau,83000,83949,ISR;FG;1
25m,bau,8317,8563,P;HM;3
25m,bau,84156,84229,B;FG;1
25m,bau,84156,84229,B;FG;1
25m,bau,84383,84425,B;FG;1
25m,bau,84935,86421,B;V+FG+HM;2
25m,bau,84935,86421,B;V+FG+HM;2
25m,bau,86595,90242,B;V+FG;3
25m,bau,9100,10210,ISR;FG;1
25m,bau,9100,10210,ISR;FG;1
25m,bau,90900,91720,MUR;FG+HM;3
25m,bau,92370,92706,ISR;FG;1
25m,bau,93395,94378,B;FG+HM;2
25m,bau,95084,99076,B;V+HM+FG;3
25m,bau,99604,100246,ISR;V;2
26f,bau,10790,11120,B;V;1
26f,bau,21130,21290,_;V;1
26f,bau,21130,21290,_;V;1
26f,bau,21630,21980,_;V+FG;1
26f,bau,4036,4847,SR;FG;1
26f,bau,43797,44422,B;FG;1
26f,bau,5205,5379,SR;0;0
26f,bau,64802,65063,ISR;0;0
27f,bau,108101,108213,B;0;0
27f,bau,108101,108213,B;0;0
27f,bau,10860,11260,_;HM;1
27f,bau,110072,110278,B;0;0
27f,bau,16600,17480,_;HM;1
27f,bau,20648,20897,B;0;0
27f,bau,30373,30794,P;0;0
27f,bau,30373,30794,P;0;0
27f,bau,35920,36260,B;0;0
27f,bau,4900,5230,B;0;0
27f,bau,51066,51307,P;0;0
27f,bau,57471,58033,B;FG;1
27f,bau,60653,61407,B;HM;1
27f,bau,61692,61876,P;0;0
27f,bau,70561,70893,P;0;0
27f,bau,71831,72142,B;0;0
27f,bau,78642,78750,B;0;0
27f,bau,87227,87816,P;0;0
27f,bau,88430,89040,MUR;HM;1
27f,bau,96435,96920,P;0;0
27mb,bau,10850,11240,_;FG;1
27mb,bau,14790,15130,_;FG;1
27mb,bau,16580,17105,PSR;V;1
27mb,bau,21550,21840,_;FG;1
27mb,bau,22200,22680,_;FG;1
27mb,bau,23580,24000,P;FG+HM;1
27mb,bau,28140,28370,_;FG;1
27mb,bau,29330,29650,_;FG;1
27mb,bau,29990,30330,_;FG;1
27mb,bau,31596,32195,P;FG;2
27mb,bau,34890,35210,_;FG;1
27mb,bau,35330,35970,_;HM;1
27mb,bau,36100,36480,_;FG;2
27mb,bau,39121,40377,PSR;V+FG;2
27mb,bau,41250,41801,P;0;0
27mb,bau,41250,41801,P;0;0
27mb,bau,41970,42260,_;FG;1
27mb,bau,43040,43510,_;FG;1
27mb,bau,44520,44810,_;FG;1
27mb,bau,46926,47456,P;0;1
27mb,bau,49274,50150,SR;FG;2
27mb,bau,51847,52116,ISR;V;1
27mb,bau,52426,53361,P;FG;1
27mb,bau,53815,55082,P;0;0
27mb,bau,56123,56883,PSR;0;0
27mb,bau,6230,6560,B;V+FG;1
27mb,bau,7319,7567,P;FG;1
29ma,bau,10200,10450,_;FG;1
29ma,bau,10708,10980,P;0;0
29ma,bau,11870,12470,_;FG+HM;1
29ma,bau,17030,18250,_;FG;1
29ma,bau,2000,2750,_;FG;1
29ma,bau,23330,24240,_;FG;1
29ma,bau,24850,25460,_;FG;1
29ma,bau,30060,30740,_;FG;1
29ma,bau,33030,33520,_;FG+HM;1
29ma,bau,34360,35710,_;FG+HM;1
29ma,bau,36980,37500,_;FG;1
29ma,bau,38010,39280,_;FG;1
29ma,bau,43530,44160,_;FG;1
29ma,bau,46110,46610,_;FG;1
29ma,bau,52050,53490,_;FG;1
29ma,bau,55520,56120,_;FG;1
