media_file,task,split,annotator,item,start,end,SR,ISR,MUR,P,B,V,FG,HM,ME,T
39f,reading,train,bau,"39f-(87755, 88520)",87990.0,88520.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,A2,"39f-(90010, 91300)",90010.0,90900.0,1,0,0,0,0,1,0,0,0,1
39f,reading,train,mas,"39f-(90010, 91300)",90010.0,90900.0,1,0,0,0,0,1,0,0,0,1
39f,reading,train,A1,"39f-(90010, 91300)",90118.0,90912.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,A3,"39f-(90010, 91300)",90140.0,91300.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,bau,"39f-(90010, 91300)",90140.0,91300.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,sad,"39f-(90010, 91300)",90140.0,91300.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,A2,"39f-(91770, 92098)",91770.0,92070.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,A2,"39f-(91890, 92150)",91770.0,92070.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,mas,"39f-(91770, 92098)",91770.0,92070.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,mas,"39f-(91890, 92150)",91770.0,92070.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,sad,"39f-(91770, 92098)",91770.0,92070.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,sad,"39f-(91890, 92150)",91770.0,92070.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,A1,"39f-(91770, 92098)",91881.0,92098.0,0,0,0,0,0,0,0,0,0,0
39f,reading,train,A1,"39f-(91890, 92150)",91881.0,92098.0,0,0,0,0,0,0,0,0,0,0
39f,reading,train,A3,"39f-(91770, 92098)",91890.0,92150.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,A3,"39f-(92110, 93000)",91890.0,92150.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,A3,"39f-(91890, 92150)",91890.0,92150.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,bau,"39f-(91770, 92098)",91890.0,92150.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,bau,"39f-(91890, 92150)",91890.0,92150.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,bau,"39f-(92110, 93000)",91890.0,92150.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,sad,"39f-(92110, 93000)",91890.0,92150.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,A2,"39f-(92110, 93000)",92110.0,93000.0,1,0,0,0,0,1,0,0,0,1
39f,reading,train,A2,"39f-(91890, 92150)",92110.0,93000.0,1,0,0,0,0,1,0,0,0,1
39f,reading,train,A2,"39f-(92262, 93730)",92110.0,93000.0,1,0,0,0,0,1,0,0,0,1
39f,reading,train,mas,"39f-(92110, 93000)",92110.0,93000.0,1,0,0,0,0,1,0,0,0,1
39f,reading,train,mas,"39f-(92262, 93730)",92110.0,93000.0,1,0,0,0,0,1,0,0,0,1
39f,reading,train,sad,"39f-(92262, 93730)",92110.0,93000.0,1,0,0,0,0,1,0,0,0,1
39f,reading,train,A1,"39f-(92110, 93000)",92262.0,93499.0,1,0,0,0,0,0,1,0,0,1
39f,reading,train,A1,"39f-(92262, 93730)",92262.0,93499.0,1,0,0,0,0,0,1,0,0,1
39f,reading,train,A3,"39f-(92110, 93000)",92290.0,93730.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,A3,"39f-(92262, 93730)",92290.0,93730.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,bau,"39f-(92262, 93730)",92290.0,93730.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,A2,"39f-(94470, 94900)",94470.0,94900.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,A2,"39f-(94530, 95110)",94470.0,94900.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,A2,"39f-(94897, 95855)",94470.0,94900.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,mas,"39f-(94470, 94900)",94470.0,94900.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,mas,"39f-(94530, 95110)",94470.0,94900.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,mas,"39f-(94897, 95855)",94470.0,94900.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,A3,"39f-(94470, 94900)",94530.0,95110.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,A3,"39f-(95065, 95585)",94530.0,95110.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,A3,"39f-(94530, 95110)",94530.0,95110.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,A3,"39f-(94897, 95855)",94530.0,95110.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,bau,"39f-(94470, 94900)",94530.0,95110.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,bau,"39f-(94530, 95110)",94530.0,95110.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,bau,"39f-(94897, 95855)",94530.0,95110.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,bau,"39f-(95065, 95585)",94530.0,95110.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,sad,"39f-(95065, 95585)",94530.0,95110.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,A1,"39f-(94470, 94900)",94897.0,95855.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,A1,"39f-(95065, 95585)",94897.0,95855.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,A1,"39f-(94530, 95110)",94897.0,95855.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,A1,"39f-(95140, 95900)",94897.0,95855.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,A1,"39f-(94897, 95855)",94897.0,95855.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,sad,"39f-(94470, 94900)",94897.0,95855.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,sad,"39f-(94530, 95110)",94897.0,95855.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,sad,"39f-(94897, 95855)",94897.0,95855.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,A2,"39f-(95065, 95585)",95065.0,95585.0,1,0,0,0,0,1,0,1,0,1
39f,reading,train,A2,"39f-(94530, 95110)",95065.0,95585.0,1,0,0,0,0,1,0,1,0,1
39f,reading,train,A2,"39f-(95140, 95900)",95065.0,95585.0,1,0,0,0,0,1,0,1,0,1
39f,reading,train,A2,"39f-(94897, 95855)",95065.0,95585.0,1,0,0,0,0,1,0,1,0,1
39f,reading,train,mas,"39f-(95065, 95585)",95065.0,95585.0,1,0,0,0,0,1,0,1,0,1
39f,reading,train,mas,"39f-(95140, 95900)",95065.0,95585.0,1,0,0,0,0,1,0,1,0,1
39f,reading,train,sad,"39f-(95140, 95900)",95065.0,95585.0,1,0,0,0,0,1,0,1,0,1
39f,reading,train,A3,"39f-(95065, 95585)",95140.0,95900.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,A3,"39f-(95140, 95900)",95140.0,95900.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,A3,"39f-(94897, 95855)",95140.0,95900.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,bau,"39f-(95140, 95900)",95140.0,95900.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,A1,"39f-(96309, 97420)",96309.0,97334.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,A3,"39f-(96309, 97420)",96540.0,97420.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,bau,"39f-(96309, 97420)",96540.0,97420.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,A2,"39f-(96309, 97420)",96605.0,97125.0,1,0,0,0,0,0,1,0,0,1
39f,reading,train,mas,"39f-(96309, 97420)",96605.0,97125.0,1,0,0,0,0,0,1,0,0,1
39f,reading,train,sad,"39f-(96309, 97420)",96605.0,97125.0,1,0,0,0,0,0,1,0,0,1
39f,reading,train,A2,"39f-(98460, 99670)",98460.0,99670.0,1,0,0,0,0,1,0,0,0,1
39f,reading,train,A2,"39f-(98530, 99000)",98460.0,99670.0,1,0,0,0,0,1,0,0,0,1
39f,reading,train,A2,"39f-(99040, 99870)",98460.0,99670.0,1,0,0,0,0,1,0,0,0,1
39f,reading,train,A2,"39f-(98691, 98902)",98460.0,99670.0,1,0,0,0,0,1,0,0,0,1
39f,reading,train,A2,"39f-(98999, 99716)",98460.0,99670.0,1,0,0,0,0,1,0,0,0,1
39f,reading,train,mas,"39f-(98460, 99670)",98460.0,99670.0,1,0,0,0,0,1,0,0,0,1
39f,reading,train,mas,"39f-(98530, 99000)",98460.0,99670.0,1,0,0,0,0,1,0,0,0,1
39f,reading,train,mas,"39f-(98691, 98902)",98460.0,99670.0,1,0,0,0,0,1,0,0,0,1
39f,reading,train,mas,"39f-(98999, 99716)",98460.0,99670.0,1,0,0,0,0,1,0,0,0,1
39f,reading,train,mas,"39f-(99040, 99870)",98460.0,99670.0,1,0,0,0,0,1,0,0,0,1
39f,reading,train,sad,"39f-(98460, 99670)",98460.0,99670.0,1,0,0,0,0,1,0,0,0,1
39f,reading,train,sad,"39f-(98530, 99000)",98460.0,99670.0,1,0,0,0,0,1,0,0,0,1
39f,reading,train,sad,"39f-(98691, 98902)",98460.0,99670.0,1,0,0,0,0,1,0,0,0,1
39f,reading,train,sad,"39f-(99040, 99870)",98460.0,99670.0,1,0,0,0,0,1,0,0,0,1
39f,reading,train,A3,"39f-(98460, 99670)",98530.0,99000.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,A3,"39f-(98530, 99000)",98530.0,99000.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,A3,"39f-(98691, 98902)",98530.0,99000.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,A3,"39f-(98999, 99716)",98530.0,99000.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,bau,"39f-(98460, 99670)",98530.0,99000.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,bau,"39f-(98530, 99000)",98530.0,99000.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,bau,"39f-(98691, 98902)",98530.0,99000.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,bau,"39f-(98999, 99716)",98530.0,99000.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,sad,"39f-(98999, 99716)",98530.0,99000.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,A1,"39f-(98460, 99670)",98691.0,98902.0,0,0,0,0,0,0,0,0,0,0
39f,reading,train,A1,"39f-(98530, 99000)",98691.0,98902.0,0,0,0,0,0,0,0,0,0,0
39f,reading,train,A1,"39f-(98691, 98902)",98691.0,98902.0,0,0,0,0,0,0,0,0,0,0
39f,reading,train,A1,"39f-(98460, 99670)",98999.0,99716.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,A1,"39f-(98530, 99000)",98999.0,99716.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,A1,"39f-(99040, 99870)",98999.0,99716.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,A1,"39f-(98999, 99716)",98999.0,99716.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,A3,"39f-(98460, 99670)",99040.0,99870.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,A3,"39f-(99040, 99870)",99040.0,99870.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,A3,"39f-(98999, 99716)",99040.0,99870.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,bau,"39f-(99040, 99870)",99040.0,99870.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,A2,"39f-(100300, 100870)",100300.0,100870.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,A2,"39f-(100860, 103570)",100300.0,100870.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,mas,"39f-(100300, 100870)",100300.0,100870.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,mas,"39f-(100860, 103570)",100300.0,100870.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,sad,"39f-(100300, 100870)",100300.0,100870.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,sad,"39f-(100860, 103570)",100300.0,100870.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,A3,"39f-(100300, 100870)",100860.0,103570.0,1,0,0,0,0,0,1,0,0,0
39f,reading,train,A3,"39f-(101115, 103226)",100860.0,103570.0,1,0,0,0,0,0,1,0,0,0
39f,reading,train,A3,"39f-(100860, 103570)",100860.0,103570.0,1,0,0,0,0,0,1,0,0,0
39f,reading,train,bau,"39f-(100300, 100870)",100860.0,103570.0,1,0,0,0,0,0,1,0,0,0
39f,reading,train,bau,"39f-(100860, 103570)",100860.0,103570.0,1,0,0,0,0,0,1,0,0,0
39f,reading,train,bau,"39f-(101115, 103226)",100860.0,103570.0,1,0,0,0,0,0,1,0,0,0
39f,reading,train,sad,"39f-(101115, 103226)",100860.0,103570.0,1,0,0,0,0,0,1,0,0,0
39f,reading,train,A2,"39f-(101115, 103226)",101115.0,103215.0,1,0,0,1,0,0,1,1,0,2
39f,reading,train,A2,"39f-(100860, 103570)",101115.0,103215.0,1,0,0,1,0,0,1,1,0,2
39f,reading,train,mas,"39f-(101115, 103226)",101115.0,103215.0,1,0,0,1,0,0,1,1,0,2
39f,reading,train,A1,"39f-(101115, 103226)",101556.0,103226.0,1,0,0,1,0,0,1,0,0,1
39f,reading,train,A1,"39f-(100860, 103570)",101556.0,103226.0,1,0,0,1,0,0,1,0,0,1
39f,reading,train,A1,"39f-(103979, 104900)",103979.0,104825.0,1,0,0,0,0,0,1,0,0,1
39f,reading,train,A3,"39f-(103979, 104900)",104000.0,104900.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,bau,"39f-(103979, 104900)",104000.0,104900.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,A2,"39f-(103979, 104900)",104075.0,104535.0,0,0,0,0,1,0,0,1,0,1
39f,reading,train,mas,"39f-(103979, 104900)",104075.0,104535.0,0,0,0,0,1,0,0,1,0,1
39f,reading,train,sad,"39f-(103979, 104900)",104075.0,104535.0,0,0,0,0,1,0,0,1,0,1
39f,reading,train,A1,"39f-(105319, 105572)",105319.0,105572.0,0,0,0,0,0,0,0,0,0,0
39f,reading,train,bau,"39f-(105319, 105572)",105319.0,105572.0,0,0,0,0,0,0,0,0,0,0
39f,reading,train,mas,"39f-(105319, 105572)",105319.0,105572.0,0,0,0,0,0,0,0,0,0,0
39f,reading,train,sad,"39f-(105319, 105572)",105319.0,105572.0,0,0,0,0,0,0,0,0,0,0
39f,reading,train,A1,"39f-(106067, 107840)",106067.0,107484.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,A2,"39f-(106067, 107840)",106155.0,106915.0,0,0,1,0,0,0,0,0,0,1
39f,reading,train,mas,"39f-(106067, 107840)",106155.0,106915.0,0,0,1,0,0,0,0,0,0,1
39f,reading,train,sad,"39f-(106067, 107840)",106155.0,106915.0,0,0,1,0,0,0,0,0,0,1
39f,reading,train,A3,"39f-(106067, 107840)",106170.0,107840.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,bau,"39f-(106067, 107840)",106170.0,107840.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,A2,"39f-(107960, 108100)",107960.0,108100.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,bau,"39f-(107960, 108100)",107960.0,108100.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,mas,"39f-(107960, 108100)",107960.0,108100.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,sad,"39f-(107960, 108100)",107960.0,108100.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,A2,"39f-(108110, 108450)",108110.0,108450.0,1,0,0,0,0,0,0,0,0,1
39f,reading,train,A2,"39f-(108118, 109010)",108110.0,108450.0,1,0,0,0,0,0,0,0,0,1
39f,reading,train,mas,"39f-(108110, 108450)",108110.0,108450.0,1,0,0,0,0,0,0,0,0,1
39f,reading,train,mas,"39f-(108118, 109010)",108110.0,108450.0,1,0,0,0,0,0,0,0,0,1
39f,reading,train,sad,"39f-(108110, 108450)",108110.0,108450.0,1,0,0,0,0,0,0,0,0,1
39f,reading,train,sad,"39f-(108118, 109010)",108110.0,108450.0,1,0,0,0,0,0,0,0,0,1
39f,reading,train,A1,"39f-(108110, 108450)",108118.0,108948.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,A1,"39f-(108118, 109010)",108118.0,108948.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,A3,"39f-(108110, 108450)",108150.0,109010.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,A3,"39f-(108118, 109010)",108150.0,109010.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,bau,"39f-(108110, 108450)",108150.0,109010.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,bau,"39f-(108118, 109010)",108150.0,109010.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,A2,"39f-(109430, 110120)",109430.0,110120.0,1,0,0,0,0,0,0,0,0,1
39f,reading,train,A2,"39f-(109440, 110190)",109430.0,110120.0,1,0,0,0,0,0,0,0,0,1
39f,reading,train,mas,"39f-(109430, 110120)",109430.0,110120.0,1,0,0,0,0,0,0,0,0,1
39f,reading,train,mas,"39f-(109440, 110190)",109430.0,110120.0,1,0,0,0,0,0,0,0,0,1
39f,reading,train,A3,"39f-(109430, 110120)",109440.0,110190.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,A3,"39f-(110160, 110240)",109440.0,110190.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,A3,"39f-(109440, 110190)",109440.0,110190.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,bau,"39f-(109430, 110120)",109440.0,110190.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,bau,"39f-(109440, 110190)",109440.0,110190.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,bau,"39f-(110160, 110240)",109440.0,110190.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,sad,"39f-(110160, 110240)",109440.0,110190.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,A1,"39f-(109430, 110120)",109561.0,110113.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,A1,"39f-(109440, 110190)",109561.0,110113.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,sad,"39f-(109430, 110120)",109561.0,110113.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,sad,"39f-(109440, 110190)",109561.0,110113.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,A2,"39f-(110160, 110240)",110160.0,110240.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,A2,"39f-(109440, 110190)",110160.0,110240.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,A2,"39f-(110216, 110345)",110160.0,110240.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,bau,"39f-(110216, 110345)",110160.0,110240.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,mas,"39f-(110160, 110240)",110160.0,110240.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,mas,"39f-(110216, 110345)",110160.0,110240.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,A1,"39f-(110160, 110240)",110216.0,110345.0,0,0,0,0,0,0,0,0,0,0
39f,reading,train,A1,"39f-(110216, 110345)",110216.0,110345.0,0,0,0,0,0,0,0,0,0,0
39f,reading,train,sad,"39f-(110216, 110345)",110216.0,110345.0,0,0,0,0,0,0,0,0,0,0
39f,reading,train,A1,"39f-(110927, 111206)",110927.0,111206.0,0,0,0,0,0,0,0,0,0,0
39f,reading,train,bau,"39f-(110927, 111206)",110927.0,111206.0,0,0,0,0,0,0,0,0,0,0
39f,reading,train,mas,"39f-(110927, 111206)",110927.0,111206.0,0,0,0,0,0,0,0,0,0,0
39f,reading,train,sad,"39f-(110927, 111206)",110927.0,111206.0,0,0,0,0,0,0,0,0,0,0
39f,reading,train,A1,"39f-(111829, 112970)",111829.0,112669.0,0,1,0,0,0,0,1,0,0,1
39f,reading,train,A2,"39f-(111829, 112970)",111855.0,112355.0,0,1,0,0,0,0,0,0,0,1
39f,reading,train,mas,"39f-(111829, 112970)",111855.0,112355.0,0,1,0,0,0,0,0,0,0,1
39f,reading,train,sad,"39f-(111829, 112970)",111855.0,112355.0,0,1,0,0,0,0,0,0,0,1
39f,reading,train,A3,"39f-(111829, 112970)",111870.0,112970.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,bau,"39f-(111829, 112970)",111870.0,112970.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,A2,"39f-(113530, 113840)",113530.0,113710.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,mas,"39f-(113530, 113840)",113530.0,113710.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,A1,"39f-(113530, 113840)",113546.0,113742.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,A3,"39f-(113530, 113840)",113570.0,113840.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,bau,"39f-(113530, 113840)",113570.0,113840.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,sad,"39f-(113530, 113840)",113570.0,113840.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,A2,"39f-(115585, 115895)",115585.0,115895.0,0,0,0,0,1,0,0,0,0,1
39f,reading,train,A2,"39f-(115840, 116230)",115585.0,115895.0,0,0,0,0,1,0,0,0,0,1
39f,reading,train,mas,"39f-(115585, 115895)",115585.0,115895.0,0,0,0,0,1,0,0,0,0,1
39f,reading,train,mas,"39f-(115840, 116230)",115585.0,115895.0,0,0,0,0,1,0,0,0,0,1
39f,reading,train,sad,"39f-(115585, 115895)",115585.0,115895.0,0,0,0,0,1,0,0,0,0,1
39f,reading,train,sad,"39f-(115840, 116230)",115585.0,115895.0,0,0,0,0,1,0,0,0,0,1
39f,reading,train,A3,"39f-(115585, 115895)",115840.0,116230.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,A3,"39f-(115910, 116134)",115840.0,116230.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,A3,"39f-(115840, 116230)",115840.0,116230.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,bau,"39f-(115585, 115895)",115840.0,116230.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,bau,"39f-(115840, 116230)",115840.0,116230.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,bau,"39f-(115910, 116134)",115840.0,116230.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,sad,"39f-(115910, 116134)",115840.0,116230.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,A2,"39f-(115910, 116134)",115910.0,116130.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,A2,"39f-(115840, 116230)",115910.0,116130.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,mas,"39f-(115910, 116134)",115910.0,116130.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,A1,"39f-(115910, 116134)",115994.0,116134.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,A1,"39f-(115840, 116230)",115994.0,116134.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,A2,"39f-(117540, 117737)",117540.0,117720.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,bau,"39f-(117540, 117737)",117540.0,117720.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,mas,"39f-(117540, 117737)",117540.0,117720.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,A1,"39f-(117540, 117737)",117587.0,117737.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,sad,"39f-(117540, 117737)",117587.0,117737.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,A1,"39f-(119061, 119324)",119061.0,119324.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,sad,"39f-(119061, 119324)",119061.0,119324.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,A2,"39f-(119061, 119324)",119200.0,119280.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,bau,"39f-(119061, 119324)",119200.0,119280.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,mas,"39f-(119061, 119324)",119200.0,119280.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,A2,"39f-(120770, 121080)",120770.0,121080.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,bau,"39f-(120770, 121080)",120770.0,121080.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,mas,"39f-(120770, 121080)",120770.0,121080.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,A1,"39f-(120770, 121080)",120876.0,121015.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,sad,"39f-(120770, 121080)",120876.0,121015.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,A1,"39f-(121190, 121870)",121190.0,121829.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,A2,"39f-(121190, 121870)",121200.0,121480.0,1,0,0,0,0,1,0,0,0,1
39f,reading,train,mas,"39f-(121190, 121870)",121200.0,121480.0,1,0,0,0,0,1,0,0,0,1
39f,reading,train,sad,"39f-(121190, 121870)",121200.0,121480.0,1,0,0,0,0,1,0,0,0,1
39f,reading,train,A3,"39f-(121190, 121870)",121250.0,121870.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,bau,"39f-(121190, 121870)",121250.0,121870.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,A2,"39f-(125575, 126500)",125575.0,126195.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,mas,"39f-(125575, 126500)",125575.0,126195.0,0,0,0,0,0,1,0,0,0,1
39f,reading,train,A1,"39f-(125575, 126500)",125763.0,126082.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,A3,"39f-(125575, 126500)",125770.0,126500.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,bau,"39f-(125575, 126500)",125770.0,126500.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,sad,"39f-(125575, 126500)",125770.0,126500.0,0,0,0,0,0,1,0,0,0,0
39f,reading,train,A3,"39f-(128969, 130485)",128950.0,130600.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,A3,"39f-(130500, 131230)",128950.0,130600.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,A3,"39f-(128950, 130600)",128950.0,130600.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,bau,"39f-(128950, 130600)",128950.0,130600.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,bau,"39f-(128969, 130485)",128950.0,130600.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,bau,"39f-(130500, 131230)",128950.0,130600.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,sad,"39f-(130500, 131230)",128950.0,130600.0,0,1,0,0,0,0,0,0,0,0
39f,reading,train,A1,"39f-(128969, 130485)",128969.0,130067.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,A1,"39f-(128950, 130600)",128969.0,130067.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,sad,"39f-(128950, 130600)",128969.0,130067.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,sad,"39f-(128969, 130485)",128969.0,130067.0,1,0,0,0,0,0,0,0,0,0
39f,reading,train,A2,"39f-(128969, 130485)",129005.0,130485.0,1,1,0,0,0,0,0,0,0,1
39f,reading,train,A2,"39f-(128950, 130600)",129005.0,130485.0,1,1,0,0,0,0,0,0,0,1
39f,reading,train,mas,"39f-(128950, 130600)",129005.0,130485.0,1,1,0,0,0,0,0,0,0,1
39f,reading,train,mas,"39f-(128969, 130485)",129005.0,130485.0,1,1,0,0,0,0,0,0,0,1
39f,reading,train,A2,"39f-(130500, 131230)",130500.0,131230.0,0,0,0,0,0,1,0,0,0,1
