media_file,annotator,start,end,label
24mb,PAR,112708,114858,if I want them to make sure that it's not a big deal .
24mb,PAR,114858,115058,the whole back and forth .
24mb,PAR,115058,115258,the whole gymnastics .
24mb,PAR,115258,115458,of making sure that the person on the other end .
24mb,PAR,115458,119960,is okay with the fact that I stutter .
24mb,PAR,119960,121213,and she knows that it's not a big deal .
24mb,PAR,121213,121293,yes .
24mb,PAR,121293,121493,okay definitely .
24mb,PAR,133102,139203,so &-um I went to speech therapy from the ages of five to about  eleven .
24mb,PAR,139203,139403,twelve years old .
24mb,PAR,139403,147639,and by the time of the end of that speech therapy I was &-uh normal  .
24mb,PAR,147639,150076,&-um you couldn't tell that I stuttered .
24mb,PAR,150076,152660,I didn't identify as someone that stuttered .
24mb,PAR,152660,156063,and that's how it was for many [/] many years .
24mb,PAR,156063,156263,for about up until I was eighteen .
24mb,PAR,156263,158063,so six seven years .
24mb,PAR,158063,160340,I only remember stuttering twice .
24mb,PAR,160340,162866,during [/] during that entire [/] entire time period .
24mb,PAR,162866,163066,&-um when I was eighteen and <in> [//] a senior in high school .
24mb,PAR,163066,167267,my stuttering came back .
24mb,PAR,167267,167467,&-uh my parents attributed it to nerves .
24mb,PAR,167467,172438,and excitement about graduating high school .
24mb,PAR,172438,172638,moving out_of state .
24mb,PAR,172638,172838,new college .
24mb,PAR,172838,173038,new experiences .
24mb,PAR,173038,176271,etcetera [/] etcetera .
24mb,PAR,176271,176471,but we thought it would &-uh go away .
24mb,PAR,176471,181124,once I got useta it .
24mb,PAR,181124,183470,once I got acclimated to my new environment .
24mb,PAR,183470,185025,that did not happen .
24mb,PAR,185025,185225,&-um so my [/] my first years of college .
24mb,PAR,185225,189160,I ignored the fact that I stuttered .
24mb,PAR,189160,189360,didn't do anything about it .
24mb,PAR,189360,189560,&-um but my [/] my parents kept on pushing and pushing .
24mb,PAR,189560,189760,like hey see what they hafta offer .
24mb,PAR,189760,196798,see what they hafta offer .
24mb,PAR,196798,196998,and I was like yeah .
24mb,PAR,196998,198864,I'll do that .
24mb,PAR,198864,199064,<when hell> [/] when hell freezes over .
24mb,PAR,199064,201683,pigs fly .
24mb,PAR,201683,201883,etcetera [/] etcetera .
24mb,PAR,201883,202083,&-um another family member mentioned the same thing .
24mb,PAR,202083,206370,and so I did go back .
24mb,PAR,206370,209136,&-um I went back my junior year of college .
24mb,PAR,209136,213273,when I was like three or four years younger than the clinicians .
24mb,PAR,213273,213473,and that was more +//.
24mb,PAR,213473,219974,<the> [//] <my [/] my time during> [//] my time in that session .
24mb,PAR,219974,220174,wasn't about &-uh using techniques .
24mb,PAR,220174,224345,which I did &-uh learn and relearn .
24mb,PAR,224345,227249,but more about accepting the fact that I stutter .
24mb,PAR,227249,230113,and just incorporating stuttering into my everyday life .
24mb,PAR,230113,232798,of how can I get better at phone calls .
24mb,PAR,232798,233865,job interviews .
24mb,PAR,233865,234065,public speaking .
24mb,PAR,234065,235668,and that's what we focused on .
24mb,PAR,235668,239069,incorporating &-uh the techniques into those elements .
24mb,PAR,239069,240335,of my everyday life .
24mb,PAR,240335,240535,but once I +...
24mb,PAR,240535,247506,<so I stopped> [/] &-uh I stopped &-uh speech therapy when [//]  once I graduated college .
24mb,PAR,247506,247706,I have not been back .
24mb,PAR,247706,249956,and that's been two years .
24mb,PAR,249956,250156,nor do I plan on going back .
24mb,PAR,250156,252202,because I'm good with it .
24mb,PAR,261430,265965,&-um when my message is clear .
24mb,PAR,265965,268047,and I get my message [/] message across .
24mb,PAR,268047,270200,with &-uh very few disfluencies .
24mb,PAR,270200,270400,but if I do stutter a lot .
24mb,PAR,270400,272756,then so be it .
24mb,PAR,272756,274518,as long as my message is clear .
24mb,PAR,274518,274718,and if I needta repeat myself .
24mb,PAR,274718,276719,then I'll repeat myself .
24mb,PAR,276719,279572,but as long as the person understands what I'm saying .
24mb,PAR,279572,280788,then we're good .
24mb,PAR,280788,280793,oh !
24mb,PAR,287191,289127,what do I think causes stuttering ?
24mb,PAR,289127,292313,&-um I think <it> [//] it's &-uh genetics .
24mb,PAR,292313,292513,&-uh something +//.
24mb,PAR,292513,294762,whether it's a mutation .
24mb,PAR,294762,301231,or what [/] <what> [//] probably a mutation or series of mutations  .
24mb,PAR,301231,301431,somewhere down the line .
24mb,PAR,319039,320558,okay .
24mb,PAR,330462,335112,okay &-um first off for [/] for [/] for younger kids .
24mb,PAR,335112,335312,since I started speech therapy experiences from both a young child  .
24mb,PAR,335312,339533,and a young adult .
24mb,PAR,339533,340964,attack it from both angles .
24mb,PAR,340964,344785,<from a young> [/] from a [/] a young child's perspective .
24mb,PAR,344785,347966,&-uh assure the parents that it's okay .
24mb,PAR,347966,348166,that there's nothing wrong .
24mb,PAR,348166,348366,that it's okay .
24mb,PAR,348366,351922,assure the child that it's okay .
24mb,PAR,351922,352122,it's okay to stutter .
24mb,PAR,352122,354891,and they're not the only ones .
24mb,PAR,354891,357908,&-uh and help them achieve their goals .
24mb,PAR,357908,358108,in the same sense .
24mb,PAR,358108,358308,&-uh for young adults .
24mb,PAR,358308,358508,they probably know that they're not the only ones .
24mb,PAR,358508,365427,but help them with their goals .
24mb,PAR,365427,367011,whatever that may be .
24mb,PAR,367011,369931,&-um don't force your agenda on them .
24mb,PAR,369931,372032,let them create <the one agenda> [//] their own agenda .
24mb,PAR,372032,374260,and don't follow the [/] the textbook .
24mb,PAR,374260,377150,just because chapter six of book whatever says you hafta do this .
24mb,PAR,377150,377350,don't do it .
24mb,PAR,377350,379284,because the textbook doesn't fit everyone .
24mb,INV,0,6152,so &-um can you talk a little bit about the impact that stuttering  has had on your life ?
24mb,INV,6152,8977,&-um you can talk about family .
24mb,INV,8977,9057,friends .
24mb,INV,9057,10525,education .
24mb,INV,10525,13112,anything you want .
24mb,INV,13112,13312,yeah there's actually a question about that .
24mb,INV,13312,13512,that I don't hafta ask you now .
24mb,INV,67246,76539,&-um did it &-uh did stuttering impact you much before you came to  this realization ?
24mb,INV,76539,77977,&-um when you were much younger ?
24mb,INV,77977,78057,okay .
24mb,INV,78057,78257,&-um so you mentioned that you had &-uh speech therapy .
24mb,INV,121213,129250,can you talk a little bit about &-um your speech therapy  experiences .
24mb,INV,129250,129450,in the past ?
24mb,INV,129450,129650,&-um what they were like ?
24mb,INV,129650,133102,and <how they> [//] what their outcomes were ?
24mb,INV,133102,133182,okay .
24mb,INV,133182,133262,okay .
24mb,INV,133262,133462,sounds good .
24mb,INV,133462,133662,&-um what do you define as successful communication ?
24mb,INV,252202,261430,<what is> [/] what is an example of a positive communication  experience for you ?
24mb,INV,261430,261510,okay .
24mb,INV,261510,261710,sounds good .
24mb,INV,280788,284006,&-uh sort of a tricky question .
24mb,INV,284006,284206,for anybody .
24mb,INV,284206,284406,but we're gonna ask .
24mb,INV,284406,287191,what do you think causes stuttering ?
24mb,INV,287191,287271,okay .
24mb,INV,287271,287471,&-um and actually +//.
24mb,INV,287471,287671,because you've combined .
24mb,INV,287671,287871,certain things .
24mb,INV,301231,310751,&-um from the list .
24mb,INV,310751,310951,&-uh you've come up to the last question .
